    1 -0.152830188679E+01  0.148693888243E+01  0.148693888243E+01  0.476543209877E+00
    2 -0.220469105254E+01 -0.430687732045E+01  0.430687732045E+01  0.306795441914E+00
    3 -0.170189202410E+01  0.474361935715E+00  0.474361935715E+00  0.295435328045E+00
    4 -0.175177631301E+01  0.127841179356E+00  0.127841179356E+00  0.284764033741E-01
    5 -0.177018001960E+01 -0.656508308389E-02  0.656508308389E-02  0.103965169538E-01
    6 -0.176928108929E+01  0.832606575627E-04  0.832606575627E-04  0.508076592591E-03
    7 -0.176929234706E+01  0.530515076314E-07  0.530515076314E-07  0.636286625204E-05
    8 -0.176929235424E+01 -0.429878355135E-12  0.429878355135E-12  0.405683646725E-08
